benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
400.perlbench,400.perlbench_1074,1,21,0,0.142857,0.52381,1.66667,0.142857,0.047619,1,0,0,1.19048,0, 0.190476, 0.238095
400.perlbench,400.perlbench_1075,1,0,0,0,0,0,0,0,1,1,0,0,0, 0, 0
400.perlbench,400.perlbench_1076,1,151,0,0.198675,0.582781,1.65563,0.0463576,0.0331126,1,0,0,1.02649,0, 0.211921, 0.258278
400.perlbench,400.perlbench_1077,1,0,0,0,0,0,0,0,1,12907,0,0,0, 0, 0
400.perlbench,400.perlbench_1078,1,12,0,0.0833333,0.583333,1.66667,0.166667,0.0833333,1,0,0,1.25,0, 0.25, 0.25
400.perlbench,400.perlbench_1079,1,9,0,0.111111,0.666667,1.66667,0.111111,0.111111,1,0,0,1.22222,0, 0.222222, 0.333333
400.perlbench,400.perlbench_1080,1,103,0,0.203883,0.572816,1.72816,0.0582524,0.0291262,1,0,0,0.951456,0, 0.0291262, 0.378641
400.perlbench,400.perlbench_1081,1,8,0,0.25,0.5,1.5,0.125,0.125,1,0,0,1,0, 0, 0.375
400.perlbench,400.perlbench_1082,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1083,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1084,1,227,0,0.0572687,0.762115,1.72687,0.061674,0.0176211,1,22,0,1,0, 0.154185, 0.396476
400.perlbench,400.perlbench_1085,1,15,0,0.2,0.6,1.4,0.133333,0.0666667,1,0,0,1.06667,0, 0.0666667, 0.4
400.perlbench,400.perlbench_1086,1,7,0,0.285714,0.285714,1.85714,0,0.142857,1,0,0,1,0, 0.142857, 0.142857
400.perlbench,400.perlbench_1087,1,7,0,0.285714,0.285714,1.85714,0,0.142857,1,0,0,1,0, 0.142857, 0.142857
400.perlbench,400.perlbench_1088,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1089,2,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,0,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1090,1,4,0,0.25,0.75,1.5,0,0,1,0,0,1,0, 0.25, 0.25
400.perlbench,400.perlbench_1091,1,26,0,0.153846,0.576923,1.65385,0.115385,0.0769231,1,0,0,1.11538,0, 0.115385, 0.384615
400.perlbench,400.perlbench_1092,2,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,0,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1093,1,4,0,0.25,0.75,1.5,0,0,5,0,0,1,0, 0.25, 0.25
400.perlbench,400.perlbench_1094,1,6,0,0.166667,0.5,1.83333,0,0.166667,1,0,0,1.16667,0, 0.166667, 0.333333
400.perlbench,400.perlbench_1095,3,16,0,0.0625,0.6875,1.625,0.125,0.0625,1,69868,0,1.3125,0, 0.25, 0.3125
400.perlbench,400.perlbench_1096,2,142,0,0.119718,0.570423,1.64789,0.133803,0.028169,1,69936,0,1.14789,0, 0.0774648, 0.373239
400.perlbench,400.perlbench_1097,1,77,0,0.0649351,0.636364,1.61039,0.168831,0.012987,1,68588,0,1.11688,0, 0.0649351, 0.376623
400.perlbench,400.perlbench_1098,2,17,0,0.176471,0.470588,1.64706,0.176471,0.117647,1,0,0,1.17647,0, 0.117647, 0.294118
400.perlbench,400.perlbench_1099,1,98,0,0.173469,0.530612,1.82653,0.122449,0.0408163,1,0,0,1.09184,0, 0.0816327, 0.285714
400.perlbench,400.perlbench_1100,1,7,0,0.285714,0.428571,1.71429,0,0.142857,1,0,0,1,0, 0.142857, 0.285714
