benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
447.dealII,447.dealII_4736,1,19,0,0.315789,0,3.63158,0,0.0526316,1,0,0,1,0, 0, 0
447.dealII,447.dealII_4737,1,16,0,0.1875,0.375,2.6875,0,0.0625,1,0,0,1.25,0, 0.125, 0.1875
447.dealII,447.dealII_4738,1,20,0,0.1,0.35,2.95,0.05,0.05,1,0,0,1.15,0, 0.05, 0.15
447.dealII,447.dealII_4739,1,20,0,0.1,0.35,2.95,0.05,0.05,1,0,0,1.15,0, 0.05, 0.15
447.dealII,447.dealII_4740,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4741,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4742,1,19,0,0.157895,0.263158,3.36842,0,0.0526316,1,0,0,1.31579,0, 0.105263, 0.105263
447.dealII,447.dealII_4743,1,16,0,0.3125,0.25,2,0.0625,0.125,1,0,0,0.8125,0, 0, 0.125
447.dealII,447.dealII_4744,1,10,0,0.3,0.2,2,0.1,0.1,1,0,0,0.8,0, 0, 0.1
447.dealII,447.dealII_4745,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4746,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4747,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4748,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
447.dealII,447.dealII_4749,1,68,0,0.161765,0.352941,2.26471,0,0.0147059,1,0,0,1.02941,0, 0.0294118, 0.220588
447.dealII,447.dealII_4750,1,149,0,0.0872483,0.489933,2.24832,0.0268456,0.00671141,1,0,0,1.14765,0, 0.0402685, 0.181208
447.dealII,447.dealII_4751,1,39,0,0.102564,0.564103,2.15385,0.0512821,0,1,0,0,1.20513,0, 0.128205, 0.153846
447.dealII,447.dealII_4752,1,14,0,0.214286,0.285714,1.85714,0.142857,0.0714286,1,0,0,1,0, 0.0714286, 0.0714286
447.dealII,447.dealII_4753,1,68,0,0.0882353,0.485294,2.39706,0,0.0147059,1,0,0,1.14706,0, 0.0294118, 0.147059
447.dealII,447.dealII_4754,1,13,0,0.0769231,0.384615,2.07692,0,0,1,0,0,1.15385,0, 0, 0.230769
447.dealII,447.dealII_4755,1,40,0,0.1,0.475,2.4,0,0,1,0,0,1.15,0, 0.05, 0.125
447.dealII,447.dealII_4756,1,15,0,0.266667,0.266667,2.6,0.0666667,0.0666667,1,0,0,1,0, 0.0666667, 0.0666667
447.dealII,447.dealII_4757,1,18,0,0.222222,0.444444,2.44444,0.0555556,0.0555556,1,0,0,1.05556,0, 0.0555556, 0.166667
447.dealII,447.dealII_4758,1,12,0,0.0833333,0.416667,1.91667,0,0,1,0,0,1.16667,0, 0.0833333, 0.166667
447.dealII,447.dealII_4759,1,23,0,0.0434783,0.434783,2.17391,0,0,1,0,0,1.17391,0, 0.0434783, 0.0869565
447.dealII,447.dealII_4760,1,3,0,0.333333,0.333333,1.66667,0,0,1,0,0,1,0, 0, 0.333333
447.dealII,447.dealII_4761,1,50,0,0.1,0.34,2.34,0.1,0.04,1,0,0,1.08,0, 0, 0.14
447.dealII,447.dealII_4762,1,22,0,0.136364,0.454545,1.90909,0.181818,0.0454545,1,0,0,1.09091,0, 0.0454545, 0.181818
447.dealII,447.dealII_4763,1,16,0,0.1875,0.375,2.3125,0.125,0.0625,1,0,0,1.0625,0, 0.0625, 0.0625
447.dealII,447.dealII_4764,1,6,0,0.166667,0.333333,1.83333,0.166667,0,1,0,0,1,0, 0, 0.166667
447.dealII,447.dealII_4765,1,18,0,0.0555556,0.555556,1.5,0.166667,0,1,0,0,1.22222,0, 0, 0.444444
447.dealII,447.dealII_4766,1,160,0,0.06875,0.36875,3.03125,0.08125,0.0125,1,0,0,1.14375,0, 0.03125, 0.13125
447.dealII,447.dealII_4767,1,11,0,0.0909091,0.272727,2,0.181818,0,1,0,0,1.09091,0, 0, 0.0909091
447.dealII,447.dealII_4768,1,19,0,0.157895,0.368421,2.68421,0.0526316,0.0526316,1,0,0,1.10526,0, 0, 0
447.dealII,447.dealII_4769,1,14,0,0.0714286,0.0714286,4.57143,0,0.0714286,1,0,0,1.57143,0, 0, 0
447.dealII,447.dealII_4770,1,4,0,0.25,0,4.5,0,0.25,1,0,0,1.25,0, 0, 0
447.dealII,447.dealII_4771,1,4,0,0.25,0,4.5,0,0.25,1,0,0,1.25,0, 0, 0
447.dealII,447.dealII_4772,1,9,0,0.111111,0.111111,2.88889,0.111111,0.111111,1,0,0,1.22222,0, 0, 0.111111
447.dealII,447.dealII_4773,1,5,0,0.2,0.2,2.6,0.2,0.2,1,0,0,1,0, 0, 0.2
447.dealII,447.dealII_4774,1,9,0,0.111111,0.444444,1.77778,0.111111,0,1,0,0,1.22222,0, 0.111111, 0.222222
447.dealII,447.dealII_4775,1,4,0,0.25,0.25,1.5,0,0,1,0,0,0.75,0, 0, 0.25
447.dealII,447.dealII_4776,1,5,0,0.2,0.4,2.4,0,0,1,0,0,1,0, 0, 0.4
447.dealII,447.dealII_4777,1,8,0,0.125,0.75,1.75,0,0,1,0,0,1.25,0, 0.25, 0.25
447.dealII,447.dealII_4778,1,10,0,0.1,0.8,1.6,0,0,1,0,0,1.2,0, 0.2, 0.4
447.dealII,447.dealII_4779,1,19,0,0.157895,0.526316,1.78947,0.105263,0,1,0,0,1.15789,0, 0.157895, 0.263158
